nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
casual vintage valencia,españa,habitación triple,2,grupo,decepcionante,,,4.0,2026-01-26,muy bien
casual vintage valencia,españa,,1,grupo,agradable,,,6.0,2026-01-08,muy bien
casual vintage valencia,argentina,habitación doble deluxe,1,persona que viaja sola,excepcional,,,10.0,2026-01-05,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,excepcional,,,10.0,2026-01-01,muy bien
casual vintage valencia,españa,,3,pareja,excepcional,,,10.0,2025-12-30,muy bien
casual vintage valencia,españa,habitación doble,1,persona que viaja sola,excepcional,,,10.0,2025-12-23,muy bien
casual vintage valencia,españa,habitación doble,1,grupo,excepcional,,,10.0,2025-12-22,muy bien
casual vintage valencia,bélgica,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2025-12-16,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2025-12-13,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,3,persona que viaja sola,excepcional,,,10.0,2025-12-09,muy bien
casual vintage valencia,uruguay,habitación doble - 2 camas,2,pareja,excepcional,,,10.0,2025-12-05,muy bien
casual vintage valencia,españa,,1,persona que viaja sola,agradable,,,6.0,2025-11-25,muy bien
casual vintage valencia,españa,,1,familia,excepcional,,,10.0,2025-11-17,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,agradable,,,6.0,2025-10-23,muy bien
casual vintage valencia,perú,,1,persona que viaja sola,excepcional,,,10.0,2025-10-16,muy bien
casual vintage valencia,españa,habitación doble,2,pareja,excepcional,,,10.0,2025-09-08,muy bien
casual vintage valencia,argentina,habitación doble - 2 camas,2,pareja,excepcional,,,10.0,2025-09-05,muy bien
casual vintage valencia,argentina,habitación interior individual pequeña,3,persona que viaja sola,excepcional,,,10.0,2025-08-28,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2025-08-27,muy bien
casual vintage valencia,españa,,3,familia,excepcional,,,10.0,2025-08-21,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,6,persona que viaja sola,excepcional,,,10.0,2025-08-17,muy bien
casual vintage valencia,españa,,1,familia,excepcional,,,10.0,2025-08-10,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,pareja,excepcional,,,10.0,2025-08-06,muy bien
casual vintage valencia,españa,habitación doble con terraza,1,pareja,excepcional,,,10.0,2025-08-05,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,4,persona que viaja sola,excepcional,,,10.0,2025-08-04,muy bien
casual vintage valencia,argentina,habitación interior individual pequeña,1,familia,excepcional,,,10.0,2025-07-28,muy bien
casual vintage valencia,reino unido,habitación doble,1,pareja,excepcional,,,10.0,2025-07-23,muy bien
casual vintage valencia,argentina,,1,pareja,excepcional,,,10.0,2025-07-23,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2025-07-21,muy bien
casual vintage valencia,argentina,,2,familia,excepcional,,,10.0,2025-07-20,muy bien
casual vintage valencia,argentina,,1,grupo,excepcional,,,10.0,2025-07-16,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,persona que viaja sola,excepcional,,,10.0,2025-07-13,muy bien
casual vintage valencia,suecia,,1,familia,excepcional,,,10.0,2025-07-13,muy bien
casual vintage valencia,italia,habitación doble deluxe,3,pareja,excepcional,,,10.0,2025-07-05,muy bien
casual vintage valencia,costa rica,habitación triple,3,grupo,excepcional,,,10.0,2025-07-02,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2025-06-24,muy bien
casual vintage valencia,españa,habitación triple,1,familia,excepcional,,,10.0,2025-06-19,muy bien
casual vintage valencia,francia,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2025-05-24,muy bien
casual vintage valencia,españa,,1,persona que viaja sola,excepcional,,,10.0,2025-05-22,muy bien
casual vintage valencia,argentina,habitación doble - 2 camas,1,pareja,excepcional,,,10.0,2025-05-12,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,pareja,excepcional,,,10.0,2025-05-11,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2025-05-06,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2025-04-22,muy bien
casual vintage valencia,españa,,1,familia,excepcional,,,10.0,2025-04-16,muy bien
casual vintage valencia,españa,,2,pareja,excepcional,,,10.0,2025-04-12,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,excepcional,,,10.0,2025-04-08,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,excepcional,,,10.0,2025-04-06,muy bien
casual vintage valencia,españa,,2,familia,excepcional,,,10.0,2025-03-23,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2025-03-05,muy bien
casual vintage valencia,españa,habitación doble con balcón - 2 camas,2,pareja,excepcional,,,10.0,2025-02-14,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2025-02-14,muy bien
casual vintage valencia,uruguay,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2025-02-09,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2025-01-31,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2025-01-28,muy bien
casual vintage valencia,españa,habitación triple,1,grupo,excepcional,,,10.0,2025-01-28,muy bien
casual vintage valencia,españa,habitación triple,1,grupo,agradable,,,6.0,2025-01-23,muy bien
casual vintage valencia,españa,habitación doble con balcón - 2 camas,2,persona que viaja sola,excepcional,,,10.0,2025-01-22,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2025-01-21,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,familia,excepcional,,,10.0,2025-01-04,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2025-01-02,muy bien
casual vintage valencia,méxico,habitación doble - 2 camas,4,pareja,excepcional,,,10.0,2024-12-30,muy bien
casual vintage valencia,españa,habitación doble,3,pareja,excepcional,,,10.0,2024-12-29,muy bien
casual vintage valencia,españa,habitación doble con balcón - 2 camas,4,familia,excepcional,,,10.0,2024-12-26,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,3,pareja,"todo excelente. si vuelvo, repito hotel. lo recomiendo",,,10.0,2024-12-26,muy bien
casual vintage valencia,españa,habitación triple,1,familia,excepcional,,,10.0,2024-12-25,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,excepcional,,,10.0,2024-12-24,muy bien
casual vintage valencia,españa,,2,pareja,excepcional,,,10.0,2024-12-21,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,excepcional,,,10.0,2024-12-19,muy bien
casual vintage valencia,españa,,1,grupo,excepcional,,,10.0,2024-12-05,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,excepcional,,,10.0,2024-11-29,muy bien
casual vintage valencia,españa,,1,grupo,excepcional,,,10.0,2024-10-02,muy bien
casual vintage valencia,chile,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2024-09-16,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2024-09-11,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,familia,excepcional,,,10.0,2024-09-08,muy bien
casual vintage valencia,españa,habitación doble con terraza,1,pareja,excepcional,,,10.0,2024-09-07,muy bien
casual vintage valencia,españa,habitación doble,1,familia,excepcional,,,10.0,2024-09-07,muy bien
casual vintage valencia,colombia,,4,grupo,excepcional,,,10.0,2024-09-06,muy bien
casual vintage valencia,españa,,1,familia,excepcional,,,10.0,2024-08-26,muy bien
casual vintage valencia,argentina,habitación doble,2,pareja,excepcional,,,10.0,2024-08-19,muy bien
casual vintage valencia,argentina,habitación doble,3,pareja,excepcional,,,10.0,2024-08-07,muy bien
casual vintage valencia,argentina,habitación triple,1,familia,excepcional,,,10.0,2024-07-18,muy bien
casual vintage valencia,uruguay,habitación doble con terraza,3,pareja,decepcionante,,,4.0,2024-07-04,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2024-06-30,muy bien
casual vintage valencia,colombia,habitación doble con balcón - 2 camas,4,grupo,excepcional,,,10.0,2024-06-27,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2024-06-26,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,familia,excepcional,,,10.0,2024-06-23,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2024-06-11,muy bien
casual vintage valencia,españa,habitación triple,1,pareja,mal,,,3.0,2024-06-09,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2024-05-20,muy bien
casual vintage valencia,argentina,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2024-05-12,muy bien
casual vintage valencia,argentina,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2024-04-22,muy bien
casual vintage valencia,argentina,habitación doble - 2 camas,1,familia,excepcional,,,10.0,2024-04-14,muy bien
casual vintage valencia,australia,habitación doble - 2 camas,1,persona que viaja sola,excepcional,,,10.0,2024-04-01,muy bien
casual vintage valencia,argentina,habitación triple,1,familia,excepcional,,,10.0,2024-03-26,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2024-03-26,muy bien
casual vintage valencia,españa,habitación doble deluxe,1,familia,excepcional,,,10.0,2024-03-22,muy bien
casual vintage valencia,españa,,1,grupo,excepcional,,,10.0,2024-03-20,muy bien
casual vintage valencia,españa,,3,familia,excepcional,,,10.0,2024-03-15,muy bien
casual vintage valencia,españa,,2,pareja,excepcional,,,10.0,2024-03-10,muy bien
casual vintage valencia,méxico,habitación doble deluxe,2,persona que viaja sola,excepcional,,,10.0,2024-02-13,muy bien
casual vintage valencia,españa,habitación triple,1,grupo,excepcional,,,10.0,2024-02-09,muy bien
casual vintage valencia,argentina,habitación doble con balcón - 2 camas,5,familia,excepcional,,,10.0,2024-02-06,muy bien
casual vintage valencia,españa,habitación triple,1,grupo,excepcional,,,10.0,2024-02-05,muy bien
casual vintage valencia,españa,,2,grupo,excepcional,,,10.0,2024-02-03,muy bien
casual vintage valencia,argentina,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2024-01-25,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2024-01-19,muy bien
casual vintage valencia,españa,habitación doble con terraza,2,pareja,excepcional,,,10.0,2024-01-16,muy bien
casual vintage valencia,brasil,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2024-01-14,muy bien
casual vintage valencia,méxico,habitación triple,3,familia,excepcional,,,10.0,2024-01-08,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,excepcional,,,10.0,2024-01-08,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2024-01-07,muy bien
casual vintage valencia,el salvador,,3,familia,excepcional,,,10.0,2023-12-31,muy bien
casual vintage valencia,españa,,1,familia,ubicación inmejorable y la habitación que nos dieron era ideal para ir con nuestros 2 hijos! estilo vintage nos gustó mu,,,10.0,2023-12-28,muy bien
casual vintage valencia,bolivia,,2,familia,excepcional,,,10.0,2023-12-27,muy bien
casual vintage valencia,guatemala,habitación triple,1,familia,excepcional,,,10.0,2023-12-19,muy bien
casual vintage valencia,chile,habitación doble,1,persona que viaja sola,excepcional,,,10.0,2023-12-12,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,3,grupo,excepcional,,,10.0,2023-12-10,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2023-12-08,muy bien
casual vintage valencia,españa,,3,pareja,excepcional,,,10.0,2023-12-04,muy bien
casual vintage valencia,chile,habitación doble con terraza,2,familia,excepcional,,,10.0,2023-12-03,muy bien
casual vintage valencia,argentina,habitación doble - 2 camas,1,persona que viaja sola,excepcional,,,10.0,2023-11-29,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,3,persona que viaja sola,excepcional,,,10.0,2023-11-28,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,excepcional,,,10.0,2023-11-24,muy bien
casual vintage valencia,españa,habitación triple,2,familia,excepcional,,,10.0,2023-11-22,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2023-11-09,muy bien
casual vintage valencia,españa,habitación doble con balcón - 2 camas,1,persona que viaja sola,excepcional,,,10.0,2023-11-05,muy bien
casual vintage valencia,argentina,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2023-10-29,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2023-10-26,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2023-10-20,muy bien
casual vintage valencia,argentina,habitación interior individual pequeña,1,grupo,excepcional,,,10.0,2023-10-19,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,excepcional,,,10.0,2023-10-16,muy bien
casual vintage valencia,austria,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2023-10-05,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,grupo,excepcional,,,10.0,2023-09-30,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2023-09-27,muy bien
casual vintage valencia,españa,,3,pareja,excepcional,,,10.0,2023-09-10,muy bien
casual vintage valencia,uruguay,habitación doble - 2 camas,2,familia,excepcional,,,10.0,2023-08-29,muy bien
casual vintage valencia,españa,,1,familia,excepcional,,,10.0,2023-08-21,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2023-08-19,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2023-08-15,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,pareja,excepcional,,,10.0,2023-08-14,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,grupo,excepcional,,,10.0,2023-08-13,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2023-08-07,muy bien
casual vintage valencia,españa,habitación doble con balcón - 2 camas,2,pareja,excepcional,,,10.0,2023-08-03,muy bien
casual vintage valencia,españa,habitación doble,2,pareja,la ubicación es maravillosa y el alojamiento ofrece todo lo básico para pasar unos días en la ciudad. quizá lo único que,,,10.0,2023-08-02,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2023-07-30,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2023-07-25,muy bien
casual vintage valencia,españa,habitación triple,1,familia,excepcional,,,10.0,2023-07-18,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2023-07-18,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,fantástico,,,10.0,2023-07-15,muy bien
casual vintage valencia,españa,habitación doble,2,pareja,excepcional,,,10.0,2023-07-15,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,familia,excepcional,,,10.0,2023-07-10,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,pareja,excepcional,,,10.0,2023-07-08,muy bien
casual vintage valencia,españa,habitación doble,1,persona que viaja sola,excepcional,,,10.0,2023-07-04,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2023-07-02,muy bien
casual vintage valencia,chile,habitación doble,2,pareja,excepcional,,,10.0,2023-06-29,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2023-06-21,muy bien
casual vintage valencia,españa,,2,familia,excepcional,,,10.0,2023-06-21,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,excepcional,,,10.0,2023-06-18,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,excepcional,,,10.0,2023-06-16,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,grupo,excepcional,,,10.0,2023-06-08,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,excepcional,,,10.0,2023-06-08,muy bien
casual vintage valencia,argentina,habitación doble,3,grupo,personal excelente,,,10.0,2023-06-05,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,pareja,excepcional,,,10.0,2023-06-02,muy bien
casual vintage valencia,españa,habitación doble con terraza,4,persona que viaja sola,excepcional,,,10.0,2023-05-12,muy bien
casual vintage valencia,españa,habitación triple,1,grupo,excepcional,,,10.0,2023-05-01,muy bien
casual vintage valencia,españa,habitación doble,1,persona que viaja sola,excepcional,,,10.0,2023-04-20,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2023-04-19,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,pareja,excepcional,,,10.0,2023-04-18,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,pésimo,,,1.0,2026-04-03,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,aceptable,,,5.0,2026-02-04,muy bien
casual vintage valencia,españa,habitación doble,1,persona que viaja sola,agradable,,,6.0,2025-12-02,muy bien
casual vintage valencia,españa,habitación doble,2,pareja,excepcional,,,10.0,2025-10-10,muy bien
casual vintage valencia,españa,habitación triple,2,persona que viaja sola,agradable,,,6.0,2025-09-12,muy bien
casual vintage valencia,españa,habitación doble,2,pareja,aceptable,,,5.0,2025-09-09,muy bien
casual vintage valencia,españa,,1,pareja,aceptable,,,5.0,2025-07-13,muy bien
casual vintage valencia,españa,habitación doble deluxe,1,pareja,agradable,,,6.0,2025-06-26,muy bien
casual vintage valencia,españa,,1,persona que viaja sola,agradable,,,6.0,2025-05-26,muy bien
casual vintage valencia,españa,,1,pareja,agradable,,,6.0,2025-02-28,muy bien
casual vintage valencia,estados unidos,habitación interior individual pequeña,3,persona que viaja sola,excepcional,,,10.0,2025-01-14,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,agradable,,,6.0,2024-12-18,muy bien
casual vintage valencia,rumanía,habitación interior individual pequeña,1,persona que viaja sola,agradable,,,6.0,2024-11-28,muy bien
casual vintage valencia,españa,,1,familia,agradable,,,6.0,2024-10-07,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,correco,,,6.0,2024-09-24,muy bien
casual vintage valencia,ecuador,habitación interior individual pequeña,3,persona que viaja sola,excepcional,,,10.0,2024-09-23,muy bien
casual vintage valencia,argentina,habitación doble - 2 camas,2,grupo,agradable,,,6.0,2024-09-06,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,persona que viaja sola,agradable,,,6.0,2024-07-16,muy bien
casual vintage valencia,españa,,1,familia,excepcional,,,10.0,2024-07-07,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,aceptable,,,5.0,2024-07-02,muy bien
casual vintage valencia,italia,,2,familia,agradable,,,6.0,2024-03-22,muy bien
casual vintage valencia,españa,habitación doble,2,pareja,excepcional,,,10.0,2024-03-03,muy bien
casual vintage valencia,españa,habitación doble con balcón - 2 camas,1,pareja,agradable,,,6.0,2024-02-14,muy bien
casual vintage valencia,noruega,habitación interior individual pequeña,2,persona que viaja sola,excepcional,,,10.0,2023-10-13,muy bien
casual vintage valencia,chile,habitación interior individual pequeña,1,persona que viaja sola,excepcional,,,10.0,2023-06-25,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,agradable,,,6.0,2023-06-19,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,agradable,,,6.0,2023-04-16,muy bien
casual vintage valencia,españa,habitación triple,1,familia,aceptable,,,5.0,2025-11-24,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,pareja,aceptable,,,5.0,2025-08-18,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,agradable,,,6.0,2025-04-20,muy bien
casual vintage valencia,españa,habitación doble,3,pareja,aceptable,,,5.0,2025-01-23,muy bien
casual vintage valencia,chile,habitación interior individual pequeña,4,grupo,agradable,,,6.0,2024-11-25,muy bien
casual vintage valencia,españa,habitación triple,1,persona que viaja sola,aceptable,,,5.0,2024-10-07,muy bien
casual vintage valencia,españa,habitación doble deluxe,2,pareja,muy mal,,,2.0,2024-08-20,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,agradable,,,6.0,2024-07-10,muy bien
casual vintage valencia,españa,,3,familia,agradable,,,6.0,2024-06-28,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,aceptable,,,5.0,2024-06-02,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,agradable,,,6.0,2023-10-01,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,agradable,,,6.0,2023-06-30,muy bien
casual vintage valencia,españa,,2,familia,aceptable,,,5.0,2023-06-19,muy bien
casual vintage valencia,españa,,1,familia,decepcionante,,,4.0,2025-12-28,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,pésimo,,,1.0,2025-01-18,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,decepcionante,,,4.0,2024-12-28,muy bien
casual vintage valencia,españa,,1,pareja,pésimo,,,1.0,2024-09-16,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,decepcionante,,,4.0,2024-06-23,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,mal,,,3.0,2024-05-30,muy bien
casual vintage valencia,españa,,1,pareja,excepcional,,,10.0,2025-07-15,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,grupo,agradable,,,6.0,2025-01-23,muy bien
casual vintage valencia,españa,habitación doble deluxe,1,familia,excepcional,,,10.0,2024-04-19,muy bien
casual vintage valencia,argentina,,2,familia,excepcional,,,10.0,2023-12-06,muy bien
casual vintage valencia,españa,,1,grupo,excepcional,,,10.0,2023-09-05,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,grupo,fantástico,,,9.0,2025-02-28,muy bien
casual vintage valencia,reino unido,habitación doble con terraza,1,pareja,muy bien,,,8.0,2026-03-19,muy bien
casual vintage valencia,bulgaria,,3,grupo,muy bien,,,8.0,2026-03-07,muy bien
casual vintage valencia,españa,habitación doble deluxe,2,persona que viaja sola,fantástico,,,9.0,2026-02-17,muy bien
casual vintage valencia,bosnia y herzegovina,habitación interior individual pequeña,2,persona que viaja sola,fantástico,,,9.0,2026-02-13,muy bien
casual vintage valencia,reino unido,habitación interior individual pequeña,3,persona que viaja sola,fantástico,,,9.0,2026-02-05,muy bien
casual vintage valencia,tailandia,habitación interior individual pequeña,2,persona que viaja sola,fantástico,,,9.0,2026-02-01,muy bien
casual vintage valencia,rumanía,,3,familia,fantástico,,,9.0,2026-01-30,muy bien
casual vintage valencia,españa,habitación doble,1,grupo,muy bien,,,8.0,2026-01-13,muy bien
casual vintage valencia,reino unido,habitación interior individual pequeña,3,persona que viaja sola,muy bien,,,8.0,2026-01-07,muy bien
casual vintage valencia,estados unidos,habitación doble,2,pareja,fantástico,,,9.0,2025-11-16,muy bien
casual vintage valencia,reino unido,habitación doble - 2 camas,1,grupo,muy bien,,,8.0,2025-11-15,muy bien
casual vintage valencia,croacia,,6,persona que viaja sola,muy bien,,,8.0,2025-11-08,muy bien
casual vintage valencia,alemania,habitación interior individual pequeña,5,persona que viaja sola,muy bien,,,8.0,2025-11-06,muy bien
casual vintage valencia,irlanda,,2,pareja,muy bien,,,8.0,2025-10-22,muy bien
casual vintage valencia,reino unido,habitación interior individual pequeña,1,persona que viaja sola,fantástico,,,9.0,2025-10-19,muy bien
casual vintage valencia,irlanda,,2,persona que viaja sola,muy bien,,,8.0,2025-10-06,muy bien
casual vintage valencia,marruecos,habitación doble,2,pareja,fantástico,,,9.0,2025-09-23,muy bien
casual vintage valencia,malta,habitación interior individual pequeña,2,persona que viaja sola,fantástico,,,9.0,2025-09-23,muy bien
casual vintage valencia,reino unido,habitación doble deluxe,2,pareja,fantástico,,,9.0,2025-08-29,muy bien
casual vintage valencia,filipinas,,2,pareja,fantástico,,,9.0,2025-08-28,muy bien
casual vintage valencia,reino unido,habitación interior individual pequeña,1,familia,bien,,,7.0,2025-08-27,muy bien
casual vintage valencia,estados unidos,,3,pareja,fantástico,,,9.0,2025-08-22,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,4,familia,muy bien,,,8.0,2025-08-15,muy bien
casual vintage valencia,estados unidos,,4,familia,muy bien,,,8.0,2025-08-13,muy bien
casual vintage valencia,montenegro,habitación doble - 2 camas,5,pareja,fantástico,,,9.0,2025-08-10,muy bien
casual vintage valencia,estados unidos,,2,grupo,muy bien,,,8.0,2025-08-03,muy bien
casual vintage valencia,reino unido,habitación doble,7,pareja,muy bien,,,8.0,2025-07-28,muy bien
casual vintage valencia,estados unidos,habitación doble - 2 camas,2,pareja,fantástico,,,9.0,2025-07-01,muy bien
casual vintage valencia,estados unidos,,1,familia,muy bien,,,8.0,2025-06-30,muy bien
casual vintage valencia,suiza,habitación interior individual pequeña,2,persona que viaja sola,fantástico,,,9.0,2025-06-25,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,fantástico,,,9.0,2025-06-16,muy bien
casual vintage valencia,turquía,habitación triple,5,familia,muy bien,,,8.0,2025-06-11,muy bien
casual vintage valencia,irlanda,habitación interior individual pequeña,2,persona que viaja sola,muy bien,,,8.0,2025-06-06,muy bien
casual vintage valencia,nueva zelanda,habitación doble - 2 camas,3,familia,fantástico,,,9.0,2025-05-30,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,muy bien,,,8.0,2025-05-25,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,2,persona que viaja sola,muy bien,,,8.0,2025-05-17,muy bien
casual vintage valencia,países bajos,habitación interior individual pequeña,1,persona que viaja sola,fantástico,,,9.0,2025-05-14,muy bien
casual vintage valencia,kosovo,,3,familia,fantástico,,,9.0,2025-05-12,muy bien
casual vintage valencia,argentina,habitación interior individual pequeña,2,persona que viaja sola,muy bien,,,8.0,2025-05-01,muy bien
casual vintage valencia,estados unidos,,2,pareja,fantástico,,,9.0,2025-04-15,muy bien
casual vintage valencia,estados unidos,habitación doble - 2 camas,1,pareja,muy bien,,,8.0,2025-04-13,muy bien
casual vintage valencia,países bajos,,3,grupo,fantástico,,,9.0,2025-04-07,muy bien
casual vintage valencia,ucrania,habitación doble - 2 camas,3,pareja,fantástico,,,9.0,2025-03-25,muy bien
casual vintage valencia,reino unido,habitación doble deluxe,4,persona que viaja sola,muy bien,,,8.0,2025-03-14,muy bien
casual vintage valencia,irlanda,habitación doble con balcón - 2 camas,3,pareja,muy bien,,,8.0,2025-03-06,muy bien
casual vintage valencia,bulgaria,habitación doble,1,pareja,fantástico,,,9.0,2025-02-13,muy bien
casual vintage valencia,francia,habitación interior individual pequeña,1,persona que viaja sola,fantástico,,,9.0,2025-01-28,muy bien
casual vintage valencia,serbia,habitación doble - 2 camas,3,familia,fantástico,,,9.0,2025-01-27,muy bien
casual vintage valencia,reino unido,habitación doble deluxe,1,pareja,fantástico,,,9.0,2025-01-04,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,2,persona que viaja sola,muy bien,,,8.0,2024-12-23,muy bien
