nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,bien.,"la ubicación y la zonas comunes son muy buenas. todo el staff del hostel fue increíble y súper amable! realizan actividades variadas que está buenas para concer la ciudad y, sobre todo, personas nuevas!","quizás podrían modernizar un poco lo que son las habitaciones ya que se las nota descuidadas, al igual que los baños. el desayuno podría contener un poco más de variedad pero para el precio del mismo, aplica.",5.0,2023-08-28,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,excepcional,todo,nada,10.0,2023-08-26,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,grupo,pésimo,la ubicación es excelente. el personal tiene un muy buen trato.,"había un olor insoportable en nuestra habitación, el olor más vomitivo que he sentido. parece que hay gente que no se baña, ésto se lo comunicamos al hostel pero solo tiraron ambientador, lo que solucionó el problema por una hora máximo. un huésped estaba usando mi cama sin mi permiso cuando salí por la tarde. otro huésped prendió la luz a las 3 am y la dejo así por media hora. estas son cosas de los huéspedes, lo sé. pero aún así yo pagué para dormir y entre todas estas cosas no pude dormir ni tres horas",1.0,2023-08-21,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,1,familia,repetiré,la organización,"no hubo claridad a la hora de alargar la estancia, fue un tema de comunicación, de resto excelente",10.0,2023-08-21,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,todo genial,"el edificio es precioso, la limpieza perfecta, las camas cómodas y los espacios comunes muy chulos",,10.0,2023-08-18,muy bien
the river hostel,españa,litera en una habitación compartida femenina,2,persona que viaja sola,primera vez en este tipo de alojamiento y volveré...,la ubicación y lo agradable del ambiente. nada de follones ni ruidos molestos para dormir.,"no hay aire acondicionado en el comedor, barra, hall y tampoco en los pasillos. o no estaban encendidos. en las habitaciones si que hay a c. realmente el calor de estos días dificultó el teletrabajo... pero supongo que esto no es culpa del hostal. la limpieza de los baños se puede mejorar. en la mañana están limpios porque recién los limpian pero al final del día están sucios y con papeles tirados en el suelo. tal vez tener dos turnos de limpieza resuelva este inconveniente.",10.0,2023-08-18,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,3,persona que viaja sola,excepcional,súper céntrico y bien comunicado con la playa! muy buena atención de carlos.,,10.0,2023-08-16,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,hostal super recomendado para quedarse,"lindo hostal, super recomendado, las instalaciones, las habitaciones, baños, todo en general estaba en optimas condiciones.","el desayuno no era el mejor, pero solucionaba la primera comida del día.",10.0,2023-08-14,muy bien
the river hostel,españa,litera en una habitación compartida femenina,3,familia,excepcional,el trato amigable de todo su personal. disponían de café y agua gratis durante todo el día. zonas comunes muy comodas,igual la habitación que me tocó un poco pequeña y demasiadas camas,10.0,2023-08-05,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,3,persona que viaja sola,muy recomendado!,"sus instalaciones siempre limpias, el personal muy atento para lo que necesites, además está muy bien ubicado!! volveré sin pensarlo .",,10.0,2023-07-31,muy bien
the river hostel,españa,litera en una habitación compartida femenina,2,persona que viaja sola,aceptable,que estaba cerca de donde necesitaba. que había aire acondicionado en la habitación.,los aseos no estaban muy limpios. la cocina tampoco estaba muy limpia.,5.0,2023-07-30,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,tiene lo necesario.,su ubicación y el respeto entre compañeros de habitación.,"los recepcionistas no hablan español. había un chico que sí lo hablaba pero luego terminó su turno laboral, después llegó una chica italiana y hacía su mejor intento para hablarlo.",5.0,2023-07-28,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,grupo,las chicas muy amables pero la cama de la habitacion no tenía cortina,el precio,no habían cortinas,3.0,2023-07-26,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,recomendado,muy contento con todo en general.,"nada, un 10.",10.0,2023-07-24,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,4,persona que viaja sola,pésimo,la zona común aunque al parecer había horarios para estar y a las 12 te echaban,la distribución de las habitaciones y la falta de aire acondicionado en la cuarta planta,1.0,2023-07-17,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,excepcional,estaba todo en orden y en la habitación me tocó una cama individual,estaba todo bien,10.0,2023-07-11,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,excepcional,todo genial tal sara la recepcionista super amable un encanto de persona te ayuda en todo recomendado al 100  y el resto del personal tambien volveré muy contento,,10.0,2023-07-10,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,agradable,"buena ubicación, cama cómoda","falta de control del aire acondicionado. a pesar de pedir en la recepción que lo pusieran, no se puso   no se sentía. las camas que están lejos del ventilador no reciben nada de aire. pasé 2 noches casi sin poder dormir.",6.0,2023-07-05,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,agradable,buena ubicación. el candado del cajón es gratis.,"las camas son bastante antiguas y a la mínima que te mueves hacen mucho ruido. para no molestar al resto de usuarios de mi habitación, no dormí cómodo por no hacer ruido.",6.0,2023-07-02,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,mal y peore,nada,la cama y limpieza y hay mucha ruedo,1.0,2023-07-01,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,1,grupo,100 10,"el personal y la atención al cliente para mi fue lo mejor. siempre fueron muy amables. las instalaciones la verdad superaron mis expectativas porque usualmente no se suelen parecer a las fotos que ponen, pero en este caso eran idénticas",los baños los basureros no servían entonces todo el papel estaba tirado.,10.0,2023-06-30,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,alejado de la playa,el personal muy amable,había cucarachas cucaracha no tiene aire acondicionado,6.0,2023-06-30,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,sitio donde dejar pertenencias y descansar un poco,"no desayuné, la ubicación , un poco destartale , muebles.","que solicité una cama baja , y no.me la dieron,en algunas camas está muy pegado el aire acondicionado y te congelas.",5.0,2023-06-25,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,1,familia,pésimo,,lo incómodo que era compartir habitación con más personas si éramos familia con niños no teníamos por q compartir con nadie mas,1.0,2023-06-19,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,normal,las personas,,5.0,2023-06-19,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,well,"tanto el edificio como el sitio es bastante bonito y grande  aunque los pasillos un poco mal rolleros , y sobre todo muy bien situado.","descansé fatal, en parte porque tanto el colchón como la almohada están bastante duros, pero sobre todo porque hubo un grupo de chavales y chavalas gritando muy alto  de verdad, al principio pensaba que estaban matando a alguien  despertando a mí y a mis compañeras de golpe, y corriendo por los pasillos, durante una hora, entre semana, a la 1am. y bueno, se escuchaba todo. luego por la mañana a las 8am  sin haber podido dormir casi nada  mis compañeras de habitación tuvieron el gusto de abrir las ventanas  entra mucha luz, sin duda, muy bonitos, pero me despertó de golpe, junto con todo el ruido de los coches que pasan por allí , para luego también ponerse a secarse el pelo en medio de la habitación, durante media hora, y bueno, a las 11 yo tenía que estar fuera. por tanto, el descanso nulo, en esencia por los demás huéspedes, pero supongo que también porque no hay x reglas o un respeto hacia el resto  esencial en los albergues , que se haga acatar.",6.0,2023-06-10,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,gracias por todo,"personal muy amable ! tuvimos que hacer una reserva de ultimo minuto porque mi hermana se descompenso durante nuestra visita a valencia, y en recepción nos dejaron quedar en el lobby todo el tiempo necesario hasta que la hb estuvo lista. el hostel se encuentra a minutos de todos los sitios turísticos de casco antiguo de valencia! volveremos!",,10.0,2023-06-10,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,3,persona que viaja sola,excepcional,el personal muy amable y el ambiente excelente. tiene muy buena ubicación. volvería a alojarme allí sin dudarlo,,10.0,2023-06-05,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,3,persona que viaja sola,excepcional,"todo fantástico, especialmente la ubicación. los baños estaban muy bien y las duchas muy amplias. la atención muy bien también.",nada que señalar.,10.0,2023-06-02,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,3,persona que viaja sola,excepcional,la morena que trabaja en rececion,,10.0,2023-06-02,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,grupo,aceptable,,un fracaso y un poco sucio,5.0,2023-05-29,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,aceptable,se inundó el día que estuve,,5.0,2023-05-27,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,excepcional,el lugar muy limpio y la atención del personal muy educados y buenos.,,10.0,2023-05-24,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,excepcional,ubicación,,10.0,2023-05-22,muy bien
the river hostel,españa,litera en una habitación compartida femenina,3,persona que viaja sola,excepcional,"el desayuno muy completo y bien atendido. la ubicación perfecta para mis necesidades, muy céntrico.",la almohada era muy dura y para subir a la cama de arriba hacía mucho ruido y la escalera es bastante incómoda.,10.0,2023-05-21,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,grupo,buena,"muy buena ubicación, gente muy maja y la limpieza excelente. camas muy cómodas, además te ofrecían un espacio donde dejar tus cosas bajo candando. desayuno completo y a muy buen precio! muy recomendable.",que estando en españa los que trabajaban en el mostrador del hostal de cara al público me hablaran en inglés y no español.,10.0,2023-05-15,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,excepcional,"céntrico e inmejorable, me gustaron mucho las vistas desde el balcón. la habitación estaba bien y la zona de aseos y duchas, bastante limpio, con aseos y duchas suficientes.","para mí lo tenía todo genial, me gustó todo. repetiría",10.0,2023-05-11,muy bien
the river hostel,españa,litera en una habitación compartida femenina,6,persona que viaja sola,excepcional,"personal, ubicación",,10.0,2023-05-10,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,3,persona que viaja sola,agradable,la atención del personal,los baños con mucho olor a tubería muchísimo ruido por el tipo de clientela esos días,6.0,2023-05-01,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,excelente estadía para algo de paso,"si me gustó, buena ubicación, habitaciones, etc",el desayuno no estaba lo suficientemente surtido,10.0,2023-04-24,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,3,persona que viaja sola,excepcional,"los personales súper majos, muy recomendable este sitio ningún ruido yo los 4 días que estuve estuve como en mi casa manos aplaudiendo",,10.0,2023-04-18,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,3,persona que viaja sola,tirando a malo,la ubicación.,"el desayuno continental, comida y bebida de mala calidad. el colchón cómodo, pero la escalera para subir a la litera era incómoda, cuando la gente andaba por la habitación temblaba el suelo y la litera. muchas veces faltaba papel en los baños, poca limpieza en general tanto en habitaciones como en los baños. los recepcionistas algunos solo hablaban inglés y te pedían que les hablases en inglés en un hostal en valencia.",5.0,2023-04-16,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,grupo,buena relación calidad precio,baños muy limpios y cómodos. la seguridad de dejar las pertenencias en un cajón con candado.,el desayuno,8.0,2023-07-24,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,muy bien,,"when i checked out before 11:00 , in the reception they did not wanted to bring back the 10 euros,",8.0,2026-04-01,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,1,persona que viaja sola,fantástico,good place. nice stuff,,9.0,2026-03-24,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,fantástico,"everything, this hostel has everything",,9.0,2026-01-19,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,2,persona que viaja sola,fantástico,the staff was very helpful.,the prices were high due to the marathon.,9.0,2026-01-09,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,5,persona que viaja sola,best hostel in valencia,the staff and the location,security guard,9.0,2025-12-24,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,3,pareja,bien,very central and good price,"the bar was not so good, and the the sofas in the common areas were kind of dirty",7.0,2025-09-20,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,bien,"i was given a top bunk on the 3rd floor, and the elevator was broken. the staff and breakfast were excellent.",,7.0,2025-09-13,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,good but..,"location and price, and we got to leave our bags even after checking out!","due to personal traumas, i specifically booked for an all-female room which was a few euros more  but i somehow ended up sharing it with a man. the 2 other ladies with me were confused too bc they thought they booked for an all female room. anyway, i didnt mention it to the reception as i only stayed for a night.",7.0,2025-08-26,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,bien,location was good made travelling around easier. the bed was also comfortable.,there was too much noise from other lodgers.,7.0,2025-07-07,muy bien
the river hostel,españa,litera en una habitación compartida femenina,4,persona que viaja sola,"great location, but the facilities are a bit run down.",great location,i wasn t expecting to share with 11 girls. the booking said 4 bunk beds.,7.0,2025-03-22,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,3,persona que viaja sola,good breakfast and location. small beds,"location was great, near the river. very good breakfast.",the beds were very old. im 198cm and i could fit in the bed.,7.0,2025-03-16,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,fantástico,the stay was good.,,9.0,2025-03-03,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,muy bien,the bed was comfortable and good facilities for putting things,the staff weren t very helpful,8.0,2024-12-11,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,great location - right at the old town facing the turia garden,"1. great location 2. clean, spacious bathrooms and toilets 3. secured locker under the bunk beds large enough for a small luggage equipaje 4. bedspace has curtains for privacy 5. value for money cara con lengua de dinero","the guy receptionist is arrogant and not friendly. he s not fit for a customer-facing job. if he can t wear a smile, even a fake one, he d be better off working for a back-office job, away from customers.",8.0,2024-12-01,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,muy bien,i enjoyed my stay . the staff are friendly and the room are very clean,,8.0,2024-08-24,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,fantástico,the property location is a very good. all the staff members are very helpful and cool.,"i understand that this situation cannot be changed, but i feel it s important to bring it to your attention. during my stay in the hostel, i unfortunately had a roommate who snored extremely loudly. as a result, other roommate and i were unable to sleep throughout the night. if you find a solution to this problem then it would really great cara sonriendo con ojos grandes .",9.0,2024-08-14,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,pareja,good location and clean,"location, staff, comfortable",expensive for hostel in spain,7.0,2024-03-24,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,great,value for money. clean. good facilities and location.,,9.0,2024-03-07,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,bien,good value for money and located at the city center,the receptionist guy is not up to customer service.,7.0,2024-02-28,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,grupo,"met all expectations, good value for money.","clean, friendly bi-lingual staff, able to store luggage there before after check-out. the bathrooms were pretty standard, nothing fancy but clean and always stocked with toilet paper, soap, etc. the beds were fairly comfortable, especially for a hostel. each room had a code which added extra security and peace of mind.","the lights in the bathrooms are on a timer so it was mildly annoying to have to click multiple times while getting ready. additionally, the faucets are also on a timer which can get inconvenient when washing your face, etc. the street noise was loud as well as hallway noise. luggage drawers were also loud when being opened and closed.",8.0,2024-02-18,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,5,persona que viaja sola,fantástico,"staff, location, good kitchen, large dining and lounge areas. decent sized lockers under beds. good showers and the entire hostel is kept clean throughout the day.","grumbling a bit here about hostels in general rather than specifically the river hostel, but the lady at reception gave me the wrong directions to the metro station the evening before my flight departure very early the next morning. she said just go over the bridge. i asked if it s left, right or straight on after that, and she said just to go down the stairs after the bridge. good job i checked that evening as i couldn t find it. some waiters i asked at a restaurant over the bridge said they weren t aware of a mtero station nearby and to go into the centre of town s valencia del norte station. all of this information was incorrect! the correct directions from the hostel are: go over the bridge, turn right and walk for 5mins or more to the next bridge. alamada metro station is downstairs on the. around 10mins walk in total from the hostel. maybe she meant the second bridge, but as the bridge is practically opposite the hostel, that s the obvious one. this is a common problem at many hostels, not knowing essential geographic basics, and i realise that many workers are volunteers not local, but they should be informed of important basics such as this. noisy school parties which doesn t bother me but might for some! it s great to see kids having fun!",9.0,2024-02-10,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,19,persona que viaja sola,unforgettable time-slot of my stay in spain,reception nice behavior,everything was awesome,8.0,2024-01-31,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,12,persona que viaja sola,good for short or long stay,super friendly staff at the reception comfortable bed nice and clean,my room was at the 4th floor which has only two toilet cabins at boy s room and no hot water there.,7.0,2024-01-26,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,grupo,best place,amazing,,9.0,2024-01-24,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,4,persona que viaja sola,"good, worth the price",constant supply of coffee. clean rooms. staff were friendly.,,8.0,2023-12-10,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,muy bien,staff and location,upper bed,8.0,2023-12-05,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,2,persona que viaja sola,good place but careful with the bed,it was amazing especially the place and the staff,the bed. it was horrible. no linens. it was difficult at night. almost no sleep.,7.0,2023-11-20,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,9,persona que viaja sola,good value for the price!,"staff friendly, clean, big kitchen with all appliances, overall good value for the money!",,9.0,2023-08-24,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,3,persona que viaja sola,nice cheap option for a few days in the city,"very friendly staff, clean bathrooms and showers, very close to city center and several bus stops, the ac is very well appreciated in the summer","didn t really like any of the breakfast options, had a bug issue in my room but the staff was understanding and tried to be accommodating so i appreciate that",8.0,2023-08-18,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,muy bien,the facilities were great and the staff were fantastic,the room smelt a bit like dirty socks but i guess that s to be expected in summer cara sonriendo con sudor frío,8.0,2023-08-01,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,2,grupo,fantástico,the people and the atmosphere there. the facilities and the bedrooms and location were nice!,the ac was too low and we were very cold during the night.,9.0,2023-07-27,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,location is good.,they provides free coffee and water for the whole day. cleanliness of the toilets were more or less good. they have a kitchen facility with freezer and microwave.,i found lot of hairs in the bed. so it was not cleaned properly.,8.0,2023-07-25,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,good hostel in a nice location,"the modern decor, the beautiful old building, the location, beautiful kinda edge of the city near the bridges   gardens   not too far from the art science museum. the girl who checked me in was pleasant, she gave me a map   explained everything well. they give you a free padlock too for the under bed drawer which was a great touch. was able to leave my bag in the luggage room which they put a numbered tag on   locked door so it felt safe   secure.","i arrived early hoping for slightly early check in but the room wasnt ready until later than advertised, 2.30pm. i sat in the waiting area with my bags and it was dirty. the floors covered in crumbs of food pastry, the tables chairs sticky, the cushion covers stained   grubby need putting through washing machine on a high heat. the place needs one of the staff to get a bottle of antibacterial spray   give the place a good clean! regular cleaning every few hours with the volume of guests using that space, instead of the 3 4 staff just sitting at reception chatting to each other. on my morning of checkout a male housekeeper came into the room unannounced   started cleaning   turning beds over at 10.30am. i had purposefully booked a female only room   felt this inappropriate for him to be in the room before 11am checkout. i was still in my nighty getting ready   felt uncomfortable with him there cleaning around me   pressured to leave asap as he kept huffing   puffing. the staff could engage with guests more instead of just enjoying conversations between themselves. ask guests where they re from, what their plans are etc......a little interest   sharing local knows goes a long way.",7.0,2023-07-12,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,2,persona que viaja sola,fantástico,great location. the breakfast is worth it and the common areas are nice.,"the bathrooms are ok, but not super clean. the room was very humid.",9.0,2023-06-03,muy bien
the river hostel,españa,litera en una habitación compartida femenina,3,persona que viaja sola,muy bien,"great location! also pleased with the room, it was a 10-bed but the room was sectioned nicely so it felt like there were only 4 in your area. bed area includes everything you d need: paclock key, personal light, plugs, clean pillow, duvet and sheet",if you use the bathroom between 10pm-8am none of the toilets  4 total  did not have toilet paper for all three nights i was there. i noticed that at about 8am is when the cleaning lady would do her rounds but maybe it would be best to leave extra toilet paper at night time before she arrives,8.0,2023-05-14,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,don t trust this hostel please.,stuff and place.,administration,1.0,2026-03-03,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,12,persona que viaja sola,bad experience and i will never go back there,bad customer service plus dirty place,dirty noisy a lot of kids . mixed room men and woman and very noisy,1.0,2026-02-25,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,pareja,i met new people there. and im happy i stayed there.,the receptionists are really nice and helping they do speak different languages which makes it easy for us to communicate also the location is perfect,some people there stole food. and leave the dishes uncleaned,10.0,2026-02-20,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,excepcional,nothing everything was perfect,,10.0,2025-04-08,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,amazing hostel for an amazing city,"i like river hostel for the location, layout, customer service and travelers. i find valencia an upbeat city and for me i find river hostel resonates with that vibe. location - river hostel is situated across the street from turia park that extends for miles. plenty of private greenspace and recreational areas to meet with your friends or go for a jog. walking distance from old town landmarks, chinese bazar for buying your travel knickknacks and express market for buying food drinks. there is public transportation close by to get to the beaches so valencia has the best of both worlds. authentic old town and beaches with long distances down the shoreline and to the shoreline. layout - the majority of the entrance floor is dedicated to communal space separated into 3 sections and then the kitchen. no walls to separate the communal areas so there s always space to work on the laptop or meet other travelers. customer service - the staff is made up of full time and career minded students working for their internships. everyone is really friendly and processes policies are accommodating to travelers in my opinion so travelers can focus on their visit and enjoy the city. yesterday i was given a key for my own personal locker by the lobby to store my  carry-on  type belongings while i was waiting to check in. it was nice having convenient access to my things during the day while i enjoyed hands-free strolls around town. travelers - river hostel attracts travelers that recognize and appreciate the unique offerings of the hostel. i ve visited here 5 years ago and still have friends i met at river hostel then, as well as, meeting new travelers on this trip as they pass through to other parts of spain and europe. i would like to give special thanks to the team that has made this year s visit to valencia a special experience: tess, rosa, oliver, aurora, madelief, lisette, christian, sylvana, dirke, dean, lisa",,10.0,2025-03-26,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,brilliant stay,"everything it was perfect, staff, location, and the bed was absolutely comfortable. the place is very social, even if i stay mainly on my own because tired after a 14 hours travel. anyway, when i go to valencia river hostel will be my first choice. i definetely recommend it",,10.0,2025-03-11,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,9,persona que viaja sola,agradable,,wifi doesn t work in the room,6.0,2025-01-27,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,perfect location and good plans,perfect location and amenities,,10.0,2024-11-24,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,3,pareja,beautiful place to stay,the staff is excellent,"clean a little bit better, please",10.0,2024-09-08,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,2,grupo,amazing hostel in the heart of valencia.,"everything. what a great hostel. amazing location, great facilities, laundry, showers, kitchen, chilling space, all super clean and the staff is extremely nice. great job!",,10.0,2024-06-29,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,1,persona que viaja sola,excepcional,good price quality,no tv,10.0,2024-05-13,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,excepcional,great beds. if you are looking for a assequible night in valencia this is the place to go,,10.0,2024-04-10,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,"a great hostel, sleep as you deserve","everything was nice: great location, great staff, great facilities.storage, lockers, keys, towels, linen, cleanliness, privacy, everything you want for a great hostel. i highly recommend it.",nothing at all,10.0,2024-03-13,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,the best hostel in valencia,"i liked everything, especially the nice   kind reception staff. they were super helpful   friendly   welcoming. the location is perfect. the room was super clean   the showers very nice. its one of the best hostel experiences i ve ever had in spain. we will be back again for sure. thank you river hostel   thank you valencia.","the wifi was a little bit slow in our room, other than that, everything was perfecto.",10.0,2024-03-13,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,excepcional,"for this price it was super cool! super clean shits, barrooms, and for 4 euro not bad breakfast.",,10.0,2024-01-12,muy bien
the river hostel,españa,litera en una habitación compartida femenina,3,persona que viaja sola,very nice place to stay in valencia chispas,"i liked the common rooms, i didn t used them but people seemed to enjoy it so the ambience was really good. oh and i loved the bed cushions corazón verde",the elevator is very slow hahaha,10.0,2023-12-10,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,wonderful location at an affordable price,the location was perfect. the services provided were exceptional. i was quite pleased with my stay over the marathon weekend.,it was a tad noisy on the first night of my stay.,10.0,2023-12-04,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,excepcional,kind staff. good location. availability at all times.,nothing. i recommend it.,10.0,2023-10-15,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,an amazing place stay,"location, cleanes and in general everything, the breakfast is very good too.",the noise from the fan in the room,10.0,2023-08-14,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,2,grupo,disappointment,the location,the breakfast was a joke,3.0,2023-08-10,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,excepcional,"awesome place, great location, good breakfast and activities. very very friendly staff",,10.0,2023-08-09,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,excepcional,"everything was great, a really good place to stay!!",,10.0,2023-07-10,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,excepcional,i liked the area and the shower.,n a,10.0,2023-05-29,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,"i had a lovely time, one of my best experiences in a hostel",breakfast was lovely and i love the activities you have to get people together such as dinner or drinking nights. its a great place to get to know people in the best way with a very friendly vibe.,some of the showers were not functional,10.0,2023-04-26,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,13,persona que viaja sola,fantástico,l amabilitat de tothom.,que part del personal t obligui a parlaren anglès. el català és quasi inexistent.,9.0,2026-03-25,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,für einen kurzaufenthalt gerne wieder!,"die lage des hostels ist unschlagbar, zumal man sehr schnell in alle möglichen interessanten teile valencias kommt: blasco ibañez, ins zentrum, jardines viveros, río turia, etc. der aufenthaltsraum den hostels ist sehr gemütlich und hat einen besonderen flair. die sanitären anlagen waren sauber!","die betten sind extrem alt, genauso wie die restliche ausstattung in den zimmern. generell sind die zimmer viel zu klein für so viele betten.",9.0,2026-03-23,muy bien
