web_scraper_start_url,nombre_del_hotel,nombre_usuario,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,nota_personal,nota_confort,nota_wifi,nota_instalaciones_servicios,nota_calidad_precio,nota_limpieza,nota_ubicacion,nota_media_resenas,comentario_media_hotel
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Marta,España,,1 noche ·,Persona que viaja sola,Mejorable,ubicación,"En la habitación había pelos en el suelo . 
Muebles deteriorados y viejos","8,0",Fecha del comentario: 27 de febrero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Guadalupe,España,,4 noches ·,En pareja,Céntrico,El desayuno es muy variado.Es un hotel muy céntrico y está muy limpio.,"Un pero, no tiene una pequeña nevera y el armario muy pequeño.","9,0",Fecha del comentario: 23 de febrero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Pablo,España,,3 noches ·,Persona que viaja sola,Práctico y funcional.,Buena zona con muchas tiendas y en un centro comercial. A menos de 5’ de las Artes y las Ciencias. Buen detalle la fuente de agua filtrada gratuita.,"Zona mixta y parking compartidas con centro comercial, un poco laberíntico y lioso para entrar y salir. Cortinas gastadas x las q entraba luz x la mañana.","7,0",Fecha del comentario: 22 de febrero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Rvm2018,España,,1 noche ·,En pareja,Muy bien,Ubicación,,"8,0",Fecha del comentario: 21 de febrero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Quico,España,,1 noche ·,En pareja,Muy bien,Disponen de una fuente de agua en el pasillo para poderte suministrar.,,"8,0",Fecha del comentario: 21 de febrero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Mabbor,España,,3 noches ·,En pareja,Muy buena ubicación.,La ubicación y el trato del personal.,"WiFi poco potente. 
No hay armario.","9,0",Fecha del comentario: 18 de febrero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Benito,España,,1 noche ·,En pareja,Bien,Instalaciones y comodidad,"Pedí con mucha antelación cama doble y me tocó dos individuales, no volveré si no me garantizan la cama doble 
Un poco de lío con los ascensores y el parking","7,0",Fecha del comentario: 15 de febrero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Juan,Argentina,,2 noches ·,En grupo,Bien,"Me gustaron las instalaciones ,.pero la habitación triple  es armada con una cama catre .Me aloje en este mes de Enero éramos tres personas grandes y a uno le tocó el catre , deberían poner camas como las otras dos .Memolvide un buzo de color blanco tiza , y no me llamaron ni mandaron mensaje para avisarme .Obviamente no lo recupere .Los demás todo muy bien.","La cama extra que ponen como triple , no es cama es un catre .Me deje olvidado en un buzo color blanco tiza nuevo , y no me avisaron por mensaje .Si lo tienen guardado me podrían avisar y mando gente a buscarlo .Gracias","7,0",Fecha del comentario: 29 de enero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Ayllón,España,,2 noches ·,En grupo,Fantástico,Todo en conjunto sobre todo la ubicación,Nada,"9,0",Fecha del comentario: 25 de enero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Victoria,España,,1 noche ·,En pareja,Bien,Fue inesperado pero estuvimos muy bien. Y cenamos muy bien . En el restaurante.,,"7,0",Fecha del comentario: 25 de enero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,María,España,,1 noche ·,En grupo,Fantástico,La cercanía con las ciudad de las artes y las ciencias,"Si entras un poco antes de la hora te cobran un suplemento de 20€, me parece excesivo.","9,0",Fecha del comentario: 18 de enero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Jeanssen17,España,,2 noches ·,En familia,Muy bien,La ubicación excelente,El personal en la recepción,"8,0",Fecha del comentario: 18 de enero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Cristina,Francia,,1 noche ·,En pareja,Mejores emplazamientos de Valencia,"Emplazamiento perfecto! En una de las zonas más nuevas y bonitas de Valencia.
Zona comercial Con CC Arena y El Corte Inglés, restaurantes de todo tipo, zona de ocio y cultura en el río y la Ciudad de las Artes y las ciencias.
Recomiendo vivamente comer, cenar o tomar algo en el restaurante del Hotel (planta 9) vistas espectaculares",,"8,0",Fecha del comentario: 15 de enero de 2026,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Joan,España,,1 noche ·,En pareja,Muy bien,Ubicación y limpieza,Falta algo de mantenimiento,"8,0",Fecha del comentario: 29 de diciembre de 2025,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Ana,España,,1 noche ·,En pareja,Fantástico,La atencion del personal,El secador del pelo tenia el piloto roto.,"9,0",Fecha del comentario: 28 de diciembre de 2025,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Gregorio,España,,1 noche ·,En familia,Bien,La habitación.,"Tener que hacer una ginkana de ascensores cada vez que entras, sales o quieres ir al aparcamiento, no me ha gustado nada.","7,0",Fecha del comentario: 28 de diciembre de 2025,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Sonia,España,,1 noche ·,En pareja,Regalo de cumpleaños,La habitación super grande. Pero no estuvimos alojados en el 3 sino en el 4,En el baño el tapón  de la bañera no funcionaba bien y se quedaba estancada el agua aunque se iba poco a poco. Y le faltaba un repasillo a la griferia de la ducha.,"8,0",Fecha del comentario: 21 de diciembre de 2025,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Carmen,España,,2 noches ·,Persona que viaja sola,Recomendable,La ubicación,El acceso desde la calle era un poco complicado,"8,0",Fecha del comentario: 20 de diciembre de 2025,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Ana,España,,1 noche ·,En grupo,"Para volver, siempre","El personal maravilloso,las instalaciones limpias y cómodas la ubicación buenísima y el desayuno, excelente.",Nada.,"9,0",Fecha del comentario: 14 de diciembre de 2025,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
https://www.booking.com/hotel/es/confortel-aqua-3.es.html?aid=311090&label=hotel-92776-es-cXKHipY3wLMd5wY89%2AyVXgS409839810133%3Apl%3Ata%3Ap1%3Ap21.093.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-127453743684%3Alp9221648%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=afddae5c6fc30453f2483d9a4a11013d&age=0&all_sr_blocks=9277601_385353796_0_2_0_311276&checkin=2026-04-17&checkout=2026-04-18&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9277601_385353796_0_2_0_311276&hpos=1&matching_block_id=9277601_385353796_0_2_0_311276&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9277601_385353796_0_2_0_311276_14400&srepoch=1776250057&srpvid=b6dc4be0dcc119d0&type=total&ucfs=1&,Ilunion Aqua 3,Cristina,España,,2 noches ·,En pareja,Bien,"La ubicación es excelente, no puede ser mejor.","No me gustó mucho la ducha, el cristal de la mampara era tan estrecho que te duchaba algo incomoda para no mojar demasiado","7,0",Fecha del comentario: 11 de diciembre de 2025,"8,6","8,2","8,5","7,8","7,6","8,3","9,0","7,9",Bien
